Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Breakdown,Major_Cause
293.85383977463846,294.2018552831672,1075.5122021769453,63.73168653619681,140.0079362653225,M,0,No Failure
293.87812807584913,294.0579179164928,2743.279799669891,25.723956638792636,144.63962967595256,L,0,No Failure
309.50004992438994,309.92872829900057,2437.6855449782342,45.72212125918602,252.27261312087214,M,1,Tool Wear Failure
298.0887176355923,298.2421556054308,1527.0796660617366,21.750185818715867,66.37160893381919,M,0,No Failure
288.9841929175993,289.8861238070194,2763.9465928459313,48.85340879618054,114.29738210051997,M,1,Other
298.09758064530774,298.63911726999675,2083.3868613453797,59.746040702064086,242.5217216681073,M,0,No Failure
285.63428081519197,285.9605417627359,2048.3607847730436,27.11015741588909,247.08708322469204,M,0,No Failure
287.05547946024893,287.4199980549297,2346.5317229731577,37.333096334549936,115.38332279363046,L,1,Tool Wear Failure
299.93471090957917,300.5595984345656,2461.1856185622473,43.87019753012942,137.73720698600428,M,1,Power Failure
296.7570179801819,297.55901592938335,2181.6614931967047,75.17186147936299,90.98576725478488,L,0,No Failure
316.593836042724,317.20014827348456,1230.57234345916,79.59530092537784,279.7664635257936,M,1,Tool Wear Failure
294.4957559646653,294.6442438615125,1608.881510790097,22.694677939736952,35.593129722474096,M,0,No Failure
303.2235340111217,304.08799543591033,2670.5505525868894,65.66047540972352,280.124826900441,L,1,Power Failure
305.2905715167812,305.5902639178728,1404.3081013189335,42.30344398414059,205.15993555060297,L,1,Tool Wear Failure
280.52377826353336,280.8216000153116,1669.900642907524,43.547491173768805,159.47164580601935,H,1,Tool Wear Failure
306.54149488066844,306.87517924342956,1777.7383892995526,65.25589840082137,9.797718235348762,H,0,No Failure
287.12143867479006,287.47786254107376,1790.928981450014,75.10558592872451,142.6788575466025,M,0,No Failure
318.4428126987782,318.8166398176317,2103.2912484901462,77.0557156701529,122.32443150081968,L,0,No Failure
285.9465091101245,286.85009405182467,2697.5365079404737,54.627355162299246,48.36564359253677,L,1,Overstrain Failure
296.5849649490809,296.780181778351,1433.246881298509,41.42726955803017,196.92288105019708,M,0,No Failure
283.41398672314574,283.67432618783477,1218.7024773416524,67.25294515152675,291.34527221048575,H,0,No Failure
319.8749700738379,320.1371976336258,1355.4468817478871,35.060082995738014,168.65664331935753,L,0,No Failure
300.0878004132497,300.59959735810554,2596.464820376685,53.84444173001106,214.42598293318375,M,1,Overstrain Failure
303.81540069280175,304.21859947823845,2162.459462779371,41.51470769149239,20.535135769805034,L,0,No Failure
282.6830590955371,282.9491457787062,1514.6322206304883,59.397864422472566,125.30009874509842,H,0,No Failure
309.9984188159671,310.55222628646146,2468.704490143511,34.42393477361041,34.90754554934876,M,1,Other
288.3962237238234,288.88091286605385,2550.465993454185,31.495576744089547,183.8387506609531,M,1,Overstrain Failure
315.92217157762855,317.076020017461,2523.7258096425003,75.09434520052622,281.5446474642464,M,1,Tool Wear Failure
288.20558561928027,288.48609036078904,2654.0677605511983,26.108220976972213,198.53331974149157,M,0,No Failure
287.62750882654666,288.0401514425653,1454.0338363120509,50.3574744640959,23.040914494326458,L,0,No Failure
281.4619867139238,281.68746413080186,2359.075471743301,33.251166977780535,106.39986149552485,L,0,No Failure
298.8826778044,298.97543612453904,1828.971095093452,22.335797799540046,165.19901383225545,H,0,No Failure
302.59364533050467,302.72305470515306,2515.597395202111,22.161129097485585,120.96232683997566,H,1,Random Failures
282.6283455771341,282.9704548231937,2311.2832188909038,30.513306326349642,250.09320314255172,H,1,Other
311.02110466780044,311.757451854918,2397.6054036995047,72.00622127036002,244.40130141299676,M,1,Tool Wear Failure
298.1315533899211,298.497805054427,2181.0913078259287,36.9487246386216,183.54930603096642,H,1,Overstrain Failure
300.9756107731032,301.2058449341919,1319.3717850454723,77.02755023451775,112.03738353981157,L,1,Tool Wear Failure
297.6305098775291,298.0784836466528,1981.048454014489,54.897337579351614,76.60091212897325,M,0,No Failure
296.03052243501304,296.72697686680027,2772.405531144115,46.196851386125964,31.762295463938795,M,0,No Failure
302.3856132523287,303.00542713291406,2687.298519694814,54.80533008016727,106.46930504596621,M,0,No Failure
286.2096098372285,286.51197332610474,1077.7127244346211,51.00190311357606,123.95175516231586,M,0,No Failure
287.27712521981084,287.5551688880129,1296.6666683129868,65.5265752254395,202.74687753122208,L,0,No Failure
314.4714248405407,314.7393936769018,1237.1117922182113,36.949763958371136,197.44794728927204,M,0,No Failure
317.84461848534534,318.30622756477544,2306.7638379735317,41.183023496018144,21.032441892377086,H,1,Power Failure
294.9323726511901,295.5100360570985,2472.013593742501,73.64565815199504,118.57779462934734,M,0,No Failure
290.82978692574216,291.1793948519973,1384.3204593592095,76.78739078902433,54.53366016520857,L,0,No Failure
305.75998172956065,306.4676522093428,1910.5348473132922,73.55349364918847,47.04381159504171,L,0,No Failure
296.34936684392386,297.02333960780436,2513.26545042016,45.16687963743881,248.19064492117377,L,1,Overstrain Failure
281.0154542264138,281.6488843601055,2319.042780579251,66.82193018041289,12.574565014877258,L,0,No Failure
286.2461038946476,286.5710751506769,1976.026969885327,48.58014399806593,125.7548627706364,M,0,No Failure
308.6388891538959,309.2664135756787,2062.625842825791,49.85239112876613,50.46109672995546,M,0,No Failure
306.35695767640607,306.6796513257881,1915.048984449304,32.28080654343704,263.79906470354223,M,0,No Failure
281.0838397001393,281.44434781976213,1535.587212373877,55.467818195510986,167.11215398251053,M,0,No Failure
288.87888647731796,289.15614860650817,2017.039587146229,31.16815386520088,69.41419091305441,H,0,No Failure
289.24299186352283,289.52394629763256,2239.9935436901633,39.89388194403163,150.72818614991291,L,0,No Failure
306.87570974394913,307.79821361871007,2571.981248549454,71.3018120971961,219.44590791093475,M,1,Random Failures
280.78842151017454,281.0550962389053,2145.3244371626465,32.424548552651316,287.4354026758301,H,0,No Failure
284.16434327938293,284.5483980098244,2370.0187666776847,24.26949711040597,66.13380127362568,L,0,No Failure
311.9966434149276,312.1327139760977,1288.1289429182314,24.140455556768977,265.85453163880356,L,1,Tool Wear Failure
287.14178648217336,287.7577870075156,1830.8034539556218,76.44707123018648,280.2912342502471,H,0,No Failure
306.10984431407496,306.3537628139711,1016.796915688768,50.415226277710076,274.92616335961986,M,0,No Failure
289.5273112418691,289.9343277874569,1444.0219561389215,44.5647243090211,190.62430705857295,M,0,No Failure
283.9776557103738,284.8976659261187,2307.6310872034087,68.6527148604751,188.9461963304123,L,0,No Failure
289.72688763997814,290.5565134122433,2785.257912428854,70.14955567463096,120.96318995514683,M,1,Random Failures
308.8906772742264,309.1467132029762,1178.5205792569886,39.93146198693628,225.71936469113638,M,0,No Failure
314.2278587242514,314.7425943001219,1722.6897685503188,61.617083448427714,159.3882055052796,L,1,Random Failures
313.2087945826797,313.925163291601,2440.127743658487,66.2673689511132,203.23142136848833,M,1,Other
295.8873411847382,296.1378423801276,1367.2641423320179,59.27904121195727,128.53737115463863,L,0,No Failure
306.72340546282584,306.97371372831407,1999.1529087441154,29.095704488005964,219.44893921294172,M,0,No Failure
288.19937181663283,288.75969701173204,2319.5283328534147,72.55298501102342,247.34145528136472,L,0,No Failure
291.72590921044053,292.42313069247626,2108.773810468322,52.34567316416052,43.930876980844836,L,0,No Failure
315.85343274084477,316.03786860134863,1338.4445223077491,36.94834558220022,249.8789146722684,L,0,No Failure
280.5200769404294,281.0039171445701,1639.692223634331,45.513691126261634,162.08895953709217,L,0,No Failure
283.42034123417875,283.66777247656415,2410.825212073715,22.25426542393444,253.3997727270673,H,0,No Failure
288.3154502058411,288.59468816660643,1997.60772543763,27.672008073345054,129.39051190230438,L,0,No Failure
281.06128815495276,281.3711599645238,1009.413304377243,65.93280503095164,113.71214561491051,M,0,No Failure
287.2574174035919,287.3905913123262,2369.783368050569,20.000698085321968,274.51821975516674,L,0,No Failure
303.3216624387877,303.5087667255074,1063.5604388924303,44.993949708937535,75.3507802645204,M,0,No Failure
296.8569820236999,297.17870102972915,2342.320808916218,51.35061086513531,253.26369758584292,H,0,No Failure
315.706868443079,315.866097839241,1364.4650082974274,23.278065200058336,145.20617175282123,L,0,No Failure
312.6977424695376,313.60049239623487,2724.5322642148844,78.38468977833998,154.2286327653779,H,1,Tool Wear Failure
293.672694067915,293.9910439191662,1662.293352343752,33.56751987498032,92.54048444684521,L,0,No Failure
290.3769373372517,290.57237234232565,1588.4769094085423,38.25192317817685,171.9126601857047,M,0,No Failure
295.1876963266907,295.3315389461381,1267.9984905984004,38.23655073530164,97.5633588828634,M,0,No Failure
303.6117977005923,303.823943016329,1550.0875878823867,33.824999727040996,11.780824272495693,H,0,No Failure
290.72254563291506,291.0523632299362,2577.971371290761,20.088429325178684,81.59958160330682,M,1,Other
304.96595631396536,305.92839955280755,2793.4018077290452,63.76068764527978,1.9137130219772036,M,0,No Failure
296.37646608764965,296.9086561989138,1662.957154912327,78.01072998795712,293.506436117057,L,1,Tool Wear Failure
302.0818872340792,302.3565261934148,1807.4991357181766,33.4576089971027,289.72416294592426,L,0,No Failure
297.44506116541265,297.80363294090677,2299.727688764927,59.78283150820535,118.5465892416915,H,0,No Failure
291.7786303816767,292.88823879411063,2595.152404837134,64.51377961752291,218.5112563018938,M,1,Tool Wear Failure
317.93813227848625,318.70148199909625,2067.479801536211,70.90552274543148,103.74182952312749,M,1,Power Failure
310.54423176639045,310.81534854411404,1704.7462567200928,45.357751820816546,201.3279471257928,M,1,Power Failure
285.6045270306581,285.92702084251965,1742.719313527523,38.17585433842575,241.62901291379373,M,0,No Failure
314.7387190359165,314.98087489834296,2252.1126636942527,39.517708041381866,284.0268734076722,H,1,Overstrain Failure
299.4972479299805,299.91030516166524,1005.7928744877016,62.75727998591077,120.0636827549016,M,0,No Failure
315.7820890757637,316.2218058200001,2115.260807427713,69.00676799033816,234.9893948868143,M,0,No Failure
311.9942102378926,312.2538871927614,1639.8874187944434,30.89683806539616,79.77853518963563,H,0,No Failure
297.00854017876935,297.350199274658,2429.555196298752,42.25646048946591,297.0996911380945,L,1,Tool Wear Failure
280.8987723328047,281.369067649019,1167.3831516816379,74.116411804949,7.730879629305343,L,0,No Failure
290.74709437539786,291.5497976552607,2058.7640805071032,68.40161118168436,181.0586419503363,M,0,No Failure
301.6653685864347,302.43838538644786,1865.7512017950228,79.09150416574855,197.85179449539814,L,0,No Failure
305.3391287930459,306.0391821690504,2156.185946629409,65.25489558092485,206.41366712223865,M,1,Tool Wear Failure
290.3155074173281,290.6181236163571,1116.736470069343,43.59171206167534,36.1162736367267,H,0,No Failure
285.574242962913,285.866951116482,2043.9708173706363,55.438270039678265,281.55893504193915,M,0,No Failure
313.39720947197196,313.8421881680252,2010.6722583271426,59.66085525483922,54.354983715024844,M,0,No Failure
319.37608722814207,319.54191880186727,2009.1881699491078,24.707348979027437,186.82602097195232,H,0,No Failure
301.0276072921074,301.75755699906324,2086.2777998736187,52.669817546231904,66.80282373692549,M,0,No Failure
286.8671714339321,287.41801355505015,2217.642287007452,62.559249708356575,92.16492510638126,M,1,Tool Wear Failure
290.89229306077476,291.29710506902205,2448.9801994253858,30.039278240063624,163.93756251843732,M,0,No Failure
280.7356270618987,281.2608176050609,1485.677296230786,66.83790304553344,125.15802556937294,H,0,No Failure
316.57195226242,317.0066569262958,2485.088938324112,55.0263668308467,48.067680292951884,M,0,No Failure
284.7100433156056,285.1927378039706,1896.8602280742166,77.13330714185568,51.280920726254486,M,0,No Failure
303.06065902057014,303.1502015100048,1138.704902441796,22.545337892413503,125.44343644883989,H,0,No Failure
290.9622088274882,291.1237109845617,1105.3916726391626,35.919568253328016,227.1848934826502,M,1,Overstrain Failure
302.16712010063173,302.46163869632414,1601.6289736529093,56.09323275798944,269.38939405433655,M,1,Power Failure
306.0568155340746,306.26836225547845,2412.814558800642,37.79359473235584,25.238298677814853,H,0,No Failure
313.1896721482881,314.069928590842,2273.8256825336484,62.86544984427453,117.93117226782032,M,0,No Failure
288.2568508704241,289.29439304712145,2419.5069364103315,65.54031695131586,30.073669116862987,M,0,No Failure
280.4398331463392,280.6295610730287,1931.0843015948967,26.150957843988465,4.977744189779365,H,0,No Failure
285.47542520275226,285.81647230205806,1792.358196319883,50.831267852406064,198.51560479318698,M,0,No Failure
316.0007456739242,316.14550621892977,1265.4145480713112,50.53343333546336,180.73483258997635,M,0,No Failure
314.9556031025006,315.30894526166594,1590.746956496761,42.156846212932464,48.90573414446586,H,1,Random Failures
303.89652408681235,304.69729211668715,1781.2348591129755,75.97549175418033,70.14384992791923,H,0,No Failure
304.02067441734613,304.25379482486323,1159.480773423311,69.65037919239327,7.112326093355515,M,0,No Failure
306.6014669818502,306.8558695691851,1397.1015148801803,61.832562914578205,250.48416170832112,L,0,No Failure
287.014851144938,287.7667114383866,2076.80552931473,62.859598144099856,292.40717881456544,M,0,No Failure
316.5764778369984,317.12899658083126,2324.1936056305417,47.70296862878715,40.637861038407245,M,0,No Failure
296.75082099568294,297.26285181033904,2797.025520507309,75.25967126579455,69.44256412958943,M,1,Power Failure
295.3255411299799,296.1537528962916,2679.6039964184038,61.675725635197125,260.52285718408024,M,1,Tool Wear Failure
300.7567082113135,301.25311046639916,2156.617359163345,63.73886369934899,277.93913938685546,M,0,No Failure
281.8786386710022,282.3675635125414,1758.2464959293297,71.70145422724072,125.8882148420431,M,0,No Failure
286.65133475024317,287.094478722989,2145.119256474819,36.444295360531456,15.186741680722237,L,0,No Failure
309.52134465705484,310.4880890225333,2414.1729125444176,68.42425423200217,11.81755010784582,M,1,Tool Wear Failure
283.31194671700507,283.466574021221,1213.0051436620972,31.714436177389523,172.18495982070314,M,0,No Failure
304.12608437865555,304.58326381416344,1737.8288014533189,40.72051713469327,117.8685326679537,L,0,No Failure
289.81396438725284,290.2219087215787,2511.644114144111,40.136627256190565,8.595728273296356,L,1,Overstrain Failure
295.5718245616791,296.32750677305506,1690.8993134794791,78.71152810334843,174.97571769376702,M,0,No Failure
291.54774947082797,292.1841127778335,2029.3700882089358,71.39223342487561,3.3907609767067415,M,0,No Failure
294.22690865859795,295.02387339232143,2057.984849551957,62.07019169541559,236.21158744478188,L,0,No Failure
308.7618362073698,309.29446028063,1332.057255640551,63.623405696923406,91.92984681101147,H,1,Tool Wear Failure
291.884868624927,292.1176166269363,1652.023794974119,53.724367664154265,12.07740090276963,M,0,No Failure
302.6561856118759,303.4455104712289,1602.120319735478,76.82544002651115,176.505666294946,H,1,Overstrain Failure
299.042016087964,299.35045528753733,1047.1540753577167,49.77552517294169,119.3053243299164,M,0,No Failure
306.5468466145059,306.80451007752225,1043.5451750044394,42.831062592193675,292.14012400714483,M,0,No Failure
317.47318957299035,317.70589083176856,2497.0546786163923,29.78212021589546,163.25959875111064,H,0,No Failure
309.30288388841,309.8866298486766,1491.5274579510624,67.17233913566348,82.57175431110248,M,0,No Failure
288.59761514363026,289.3438735916453,1932.5417792298676,64.06663592453549,212.83165939019244,M,0,No Failure
281.2473254024514,281.48060255462116,1537.7060324597915,43.06130231144809,81.4476007628134,L,0,No Failure
290.490561771993,290.8661754934172,2693.222641207613,21.51160483755376,271.2729874222695,M,1,Other
303.8031172280102,304.05637163274037,1466.7341659583926,70.33983966308065,112.41659115221293,L,1,Overstrain Failure
282.05703253937,282.16346258454723,1773.382262930083,20.68507900724442,164.96056883286155,L,0,No Failure
299.85464988804944,300.59562829027607,2570.9144508722834,62.221986777743055,15.171931147268658,L,1,Power Failure
303.87371395667554,304.81863134679895,2515.4804202252553,78.21542658356341,127.83637138566924,L,0,No Failure
293.36975563267845,293.685468731951,1334.9825521232992,46.259679688892206,249.7090618982985,H,0,No Failure
310.83648814983286,311.02887993127865,2444.7579576322787,34.09840429975716,241.6946416090026,L,0,No Failure
284.2639301253509,285.0049812174392,1824.7363961282067,62.2922606026029,67.29556765605787,M,1,Overstrain Failure
283.00551126943236,283.31922438447657,1869.3439697536394,69.0276885209351,67.82372130316881,H,1,Other
309.12755024814413,309.3154975871285,1240.263950348699,52.78581896467084,245.19159366397102,M,1,Tool Wear Failure
299.81965264824794,300.02466591072994,1145.0827247628245,78.02211651536877,279.1195260507977,L,1,Tool Wear Failure
307.53609585710944,307.79027488475526,2310.290752552777,23.100123299477666,28.608276381901064,M,0,No Failure
297.39309354414985,298.0019755748824,1893.6300742395397,50.28773589827169,135.0175918278676,M,0,No Failure
289.8560813295643,290.4428568903562,1786.331264707323,63.10723683935301,101.23628368926869,M,0,No Failure
312.764092706968,313.7441906494911,2313.1148115743144,71.75842826895074,261.2065366372318,M,1,Overstrain Failure
311.97663515875917,312.1442164975728,2377.9232181839975,30.755336714467404,25.05747440400563,H,1,Overstrain Failure
307.7878588341771,308.1946663905905,1286.0347018048365,68.00020890582088,63.33778276741122,M,0,No Failure
290.8858054891985,291.3636863226294,2098.4052690597546,53.162424543112714,225.7405012759483,M,0,No Failure
303.6092266747635,303.8521136229492,1243.637348099834,43.7932209193978,15.388154694364676,M,0,No Failure
294.4389558776011,294.60663703281574,2352.4751548522822,27.902901714745614,147.7606142142868,L,1,Overstrain Failure
283.6632829330654,284.4932435794032,2182.519281280851,71.91774553453475,132.63211040391602,H,0,No Failure
316.6925430184897,317.05138735924317,2721.9063179502245,29.43639249078292,100.3203536966246,L,0,No Failure
285.47274523675844,285.71773732754485,1124.124429441558,38.58727155254596,118.37169459567714,M,1,Power Failure
318.0094941528321,318.19091051067846,1102.6984980722577,37.40273191774621,158.9821760790699,H,0,No Failure
297.84023091831824,298.1562274691541,1507.9367344477603,72.28484205145125,48.41020751651494,M,0,No Failure
